"scenario","goal","long_goal","dimension","region_id","region_name","value","p.value"
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",199,"Democratic Republic of the Congo",0.148286713286719,8.70262861972855e-06
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",200,"Angola",-0.00926573426573563,5.49269335488608e-06
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",202,"Tanzania",0.0701748251748259,0.0145931637028132
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",203,"India",-0.0367132867132911,0.0011253472631548
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",204,"Bangladesh",-5.80069320570331e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",205,"Myanmar",0.199020979020982,0.000135666125827107
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",206,"Malaysia",-0.00790209790209732,0.280069271761757
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",207,"Vietnam",-0.0320979020979076,0.0964827255374058
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",208,"Singapore",0.00440559440559352,0.11289374743522
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",209,"China",-1.90475796075612e-15,0.999999999998284
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",210,"Japan",-0.0103496503496514,0.00513442888493111
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",212,"Gilbert Islands (Kiribati)",-4.50810468902487e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",214,"Egypt",6.46468456661054e-16,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",215,"Jordan",-2.42058124274693e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",216,"Indonesia",0.00737762237761997,0.540929308815791
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",218,"Canada",-2.80311416735779e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",219,"Saint Pierre and Miquelon",-1.52078024082891e-16,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",220,"Sint Maarten",-5.80069320570331e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",221,"Northern Saint-Martin",-5.80069320570331e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",222,"Sweden",-1.16957272412262e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",223,"Norway",-2.81166249223083e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",224,"Chile",-3.07811691616494e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",227,"Jersey",-6.90125683401973e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",228,"Guernsey",-2.74754330388371e-15,0.113937412151973
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",231,"East Timor",0.0180069930069929,0.000832048132399509
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",237,"Oecussi Ambeno",0.0325174825174829,0.000633417010679056
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",244,"Curacao",1.02847617838003e-16,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",245,"Bonaire",0.0530769230769161,0.892800448127644
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",247,"Brunei",-0.0037762237762256,0.840488170780504
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",248,"Saba",-5.80069320570331e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",249,"Sint Eustatius",-5.80069320570331e-15,0.113937412151972
"2012 - 2023","CS","Carbon storage","average_yearly_change_in_scores",250,"Aruba",-1.67127289408982e-16,0.113937412151972
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",0,"Global average",0.211328671328676,6.28850947781954e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",1,"Cocos Islands",0.336818181818153,0.189597135916623
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",2,"Christmas Island",0.619930069930084,9.07332115556963e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",3,"Norfolk Island",0.577692307692314,3.00688297927888e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",4,"Macquarie Island",-0.04328671328672,0.157879533775043
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",5,"New Caledonia",-0.0905244755244904,0.188511461889515
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",6,"Vanuatu",-0.397062937062977,0.0759947017415258
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",7,"Solomon Islands",-0.203881118881162,0.429033661309138
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",8,"Palau",0.409440559440552,0.017830189526724
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",9,"Micronesia",2.16038461538467,0.0283345203025624
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",10,"Nauru",-0.289195804195842,0.24165133060215
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",11,"Marshall Islands",-1.2654895104896,0.00936017141239208
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",12,"Wake Island",0.532202797202859,0.230978626644315
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",13,"Northern Mariana Islands and Guam",-0.0978321678321861,0.419552166830666
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",14,"Taiwan",0.717867132867178,0.00327189348317886
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",15,"Philippines",0.0329720279719982,0.893618559639891
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",16,"Australia",0.595104895104902,5.59727999430053e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",17,"Papua New Guinea",-0.154965034965064,0.305854756883664
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",18,"Fiji",0.270139860139842,0.151184822810479
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",19,"Tuvalu",-0.338531468531524,0.355922256618708
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",20,"South Korea",0.230664335664409,0.567274594382997
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",21,"North Korea",0.259720279720277,0.0515886835525339
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",24,"Cambodia",0.189230769230748,0.39430225862182
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",25,"Thailand",0.421503496503494,0.0113310025428602
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",26,"Andaman and Nicobar",-0.165419580419628,0.626179941439553
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",28,"Comoro Islands",-0.617062937062996,0.0687549569488401
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",29,"Mayotte",4.44153846153863,1.16403063232646e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",30,"Glorioso Islands",-0.178846153846181,0.240266821706047
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",31,"Seychelles",1.5874475524476,0.000134963206649544
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",32,"Réunion",0.394720279720312,0.0553945814832695
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",33,"Juan de Nova Island",-0.0986013986014143,0.240266821706042
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",34,"Bassas da India",-0.0954545454545619,0.240266821706033
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",35,"Ile Europa",-0.165209790209816,0.240266821706046
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",36,"Ile Tromelin",-0.154195804195828,0.240266821706047
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",37,"Mauritius",0.545000000000012,5.09715456741918e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",38,"British Indian Ocean Territory",-0.101503496503514,0.310920086093473
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",39,"Maldives",3.1587412587414,3.29081667689802e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",40,"Sri Lanka",0.28996503496503,0.121231450939074
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",41,"Mozambique",-0.146678321678352,0.400779944042347
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",42,"Madagascar",-0.286958041958083,0.211597802136245
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",43,"Kenya",-0.229300699300736,0.291606579008198
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",44,"Somalia",-0.116083916083944,0.491387054878848
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",45,"Eritrea",-0.360909090909136,0.177526555542077
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",46,"Djibouti",-0.0509090909091186,0.758641271624599
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",47,"Yemen",-0.16979020979023,0.044061500544482
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",48,"Oman",-0.0166083916084269,0.924205509921159
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",49,"Sudan",-0.296678321678358,0.194299935551728
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",50,"Saudi Arabia",-0.135909090909099,0.0179100777377362
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",51,"Kuwait",0.59986013986022,0.273856964453658
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",52,"Bahrain",-0.0452097902098226,0.781570328305064
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",53,"Pakistan",0.0315384615384338,0.884897790387107
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",54,"United Arab Emirates",0.00625874125874674,0.882739048368033
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",55,"Azores",0.304545454545466,0.00117827470976643
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",56,"Cape Verde",0.350909090909086,0.0186965884622696
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",57,"Madeira",0.231678321678322,0.000456411116534552
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",58,"Canary Islands",0.347167832167855,0.030358060992232
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",59,"Belgium",1.54146853146872,0.220085412095862
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",60,"Gibraltar",2.56699300699334,0.243320544188552
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",61,"Tunisia",0.709790209790234,1.90337962501953e-08
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",62,"Morocco",0.252307692307699,5.23090254795719e-08
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",63,"Western Sahara",0.174860139860158,0.173912721303094
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",64,"Mauritania",-0.00954545454547225,0.939731915421969
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",65,"Gambia",-0.41748251748256,0.0948804854225162
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",66,"Senegal",-0.0770979020979217,0.502859046920177
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",67,"Libya",-0.0340559440559689,0.843716289645251
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",68,"Malta",0.393286713286779,0.369257853541111
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",69,"Latvia",0.538076923076974,0.0987517250667071
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",70,"Estonia",0.511783216783271,0.131127382129728
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",71,"Bulgaria",0.815244755244815,0.0227857700140226
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",72,"Romania",0.696993006993039,4.35513305805214e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",73,"Russia",-0.154370629370671,0.598259205963544
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",74,"Georgia",0.0769930069930126,0.19004359141455
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",75,"Ukraine",0.456433566433608,0.153052917050405
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",76,"Turkey",1.35311188811197,0.00339845548989049
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",77,"Syria",0.753426573426649,0.0986498807174352
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",78,"Lebanon",1.92346153846167,0.00559061708839398
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",79,"Israel",0.717097902098032,0.346521373228704
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",80,"Greece",0.334720279720316,0.250530441477308
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",81,"Cyprus",0.288531468531498,0.0853467278004015
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",82,"Albania",1.54979020979032,0.0188863270349265
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",84,"Algeria",0.0219580419580579,0.893241857727121
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",85,"Ascension",0.189230769230795,0.291237875295105
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",86,"Saint Helena",0.0229020979020618,0.935136559311316
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",88,"Tristan da Cunha",-0.173741258741284,0.191652691747017
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.0716083916083943,0.19757790748211
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",90,"Prince Edward Islands",-0.824440559440574,0.00266577085256578
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",91,"Crozet Islands",0.114230769230758,0.0643945019083275
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",92,"Amsterdam Island and Saint Paul Island",-0.156818181818203,0.240266821706055
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",93,"Kerguelen Islands",0.0354895104895093,0.11052212300371
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",94,"Heard and McDonald Islands",-0.00944055944056286,0.240266821705944
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",95,"Falkland Islands",-0.466923076923099,0.284343951129791
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",96,"Sierra Leone",-0.220699300699331,0.220000470083648
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",97,"Liberia",-0.0607342657342701,0.00365205544575606
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",98,"Togo",-0.359895104895111,0.000957539415497445
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",99,"Benin",-0.359615384615411,0.00564228249319788
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",100,"Republique du Congo",0.32895104895106,1.06350743218158e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",101,"Namibia",-0.0355244755244669,0.685464712232272
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",102,"South Africa",0.0494055944056074,0.60834091690593
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",103,"Sao Tome and Principe",-0.21048951048955,0.427373384393844
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",104,"Equatorial Guinea",0.00555944055943761,0.80121269571199
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",105,"Bouvet Island",0.0750000000000083,0.240266821706076
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",106,"Ghana",-0.0496153846154005,0.591272031323268
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",107,"Clipperton Island",-0.0325174825174889,0.240266821706013
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",108,"Bermuda",0.372587412587466,0.271148759342686
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",110,"Bahamas",0.0686013986013936,0.69712851902955
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",111,"Turks and Caicos Islands",-0.120769230769246,0.18758388891497
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",112,"Cuba",0.0786713286713166,0.521735848862155
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",113,"Cayman Islands",-0.171783216783234,0.0619925869686863
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",114,"Haiti",-0.250174825174865,0.322026079882956
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",115,"Dominican Republic",0.291293706293717,1.59779474797853e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",116,"Puerto Rico and Virgin Islands of the United States",0.482202797202829,0.169434304997046
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",117,"British Virgin Islands",0.0931818181818325,0.428684550747008
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",118,"Anguilla",0.898321678321713,0.000119674182074567
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",119,"Saint Kitts and Nevis",1.3195104895106,0.0329739931760854
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",120,"Antigua and Barbuda",0.0714685314685429,0.454872550074078
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",121,"Montserrat",0.113951048951045,0.00534473853746075
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",122,"Saint Lucia",0.187377622377647,0.248000504603127
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",123,"Dominica",0.425209790209822,0.0469995345516525
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",124,"Barbados",0.700139860139887,1.35639988722438e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",125,"Grenada",0.0941958041958117,0.0485118287545564
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",126,"Trinidad and Tobago",0.259125874125896,0.0934529612356885
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",127,"Saint Vincent and the Grenadines",1.15629370629375,0.00069974387549373
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",129,"Panama",0.0419930069929997,0.562156422248076
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",130,"Costa Rica",0.733531468531522,0.00696085390238441
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",131,"Nicaragua",0.0862937062936836,0.704945448228344
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",132,"Colombia",0.414860139860155,4.62510439698131e-08
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",133,"Honduras",0.17174825174825,0.00969131086476199
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",134,"El Salvador",0.570279720279762,0.0243904430231535
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",135,"Mexico",0.394580419580439,0.000234864375010184
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",136,"Guatemala",0.531783216783294,0.312699930622949
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",137,"Ecuador",0.37828671328672,0.00437609294772644
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",138,"Peru",0.00241258741257467,0.974674741706188
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",139,"Venezuela",0.695804195804225,1.90568406727609e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",140,"Guadeloupe and Martinique",0.987062937062991,0.000403557456182062
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",141,"Faeroe Islands",0.36692307692312,0.229373875421071
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",143,"Iceland",0.0965384615385056,0.784099218904017
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",144,"Jan Mayen",-0.0996503496503691,0.240266821706019
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",145,"Greenland",-0.0976923076923265,0.318776275281473
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",146,"Pitcairn",-0.286118881118911,0.142230716221885
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",147,"French Polynesia",-0.289930069930099,0.0587604960377335
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",148,"Line Islands (Kiribati)",-0.0451048951049168,0.740249547316864
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",149,"Jarvis Island",0.129545454545475,0.240266821706046
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",150,"Palmyra Atoll",0.0576923076923143,0.240266821706068
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",151,"American Samoa",-0.360489510489548,0.0889774346469997
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",152,"Samoa",0.337167832167824,0.0264736386422589
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",153,"Cook Islands",-0.193636363636403,0.453623776593723
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",154,"Niue",0.167517482517514,0.29490408879974
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",155,"Tonga",0.240419580419561,0.239184813436923
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",156,"Tokelau",0.769335664335639,0.106053019971305
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",157,"Phoenix Islands (Kiribati)",0.323706293706293,5.91342979669469e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",158,"Howland Island and Baker Island",0.0477272727272755,0.240266821706103
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",159,"Johnston Atoll",0.536468531468598,0.239381546195733
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",161,"Wallis and Futuna",-0.246223776223812,0.171180938504494
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",162,"New Zealand",-0.207412587412605,0.699651172651351
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",163,"United States",0.278216783216845,0.441287097790523
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",164,"Belize",0.116293706293719,0.444745993384165
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",166,"Jamaica",0.375174825174851,0.0417041858072024
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",167,"Guyana",0.0886363636363503,0.305703367213223
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",168,"Suriname",0.401888111888118,3.60462247985452e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",169,"French Guiana",0.0683916083915877,0.56643572600341
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",171,"Brazil",0.403426573426588,3.03800246874134e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",172,"Argentina",0.767307692307727,3.63153295865971e-06
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",173,"Uruguay",0.635594405594456,0.0253741220907452
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",174,"Finland",0.548146853146918,0.265053709166301
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",175,"Denmark",0.775104895104999,0.29346576657998
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",176,"Germany",0.874615384615493,0.217254495163936
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",177,"Netherlands",0.707307692307787,0.257449013977317
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",178,"Poland",1.38765734265746,0.0551001890901895
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",179,"France",0.647622377622466,0.276449142418886
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",180,"United Kingdom",0.589580419580491,0.23005991878287
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",181,"Ireland",0.176923076923106,0.419215813698155
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",182,"Spain",0.860419580419691,0.26921709941904
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",183,"Portugal",1.48898601398615,0.0926654518926101
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",184,"Italy",0.725069930070042,0.332614159015945
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",185,"Monaco",2.6482517482521,0.250954681318862
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",186,"Montenegro",1.15559440559449,0.0303610320282792
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",187,"Croatia",0.293811188811242,0.423643971820658
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",188,"Slovenia",2.44863636363672,0.299730239386701
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",189,"Lithuania",1.02013986013996,0.0990710445941109
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",190,"Qatar",0.447972027972077,0.0735617263726015
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",191,"Iran",0.0978671328671541,0.679063876587569
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",192,"Iraq",2.08164335664351,0.0214211956151056
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",193,"Guinea Bissau",-0.209230769230805,0.357159861958773
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",194,"Guinea",-0.250594405594446,0.286035654110757
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",195,"Ivory Coast",-0.140979020979047,0.304397457447106
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",196,"Nigeria",-0.314195804195847,0.219394014204199
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",197,"Cameroon",-0.337762237762277,0.15878817505618
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",198,"Gabon",0.0103146853146749,0.809840019776313
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",199,"Democratic Republic of the Congo",0.203181818181837,0.157615590840309
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",200,"Angola",-0.517622377622404,2.30432427108948e-05
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",202,"Tanzania",-0.430139860139914,0.154663572198224
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",203,"India",0.417482517482518,0.00213148230875427
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",204,"Bangladesh",-0.174895104895147,0.567692655321231
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",205,"Myanmar",-0.335314685314738,0.324731374055104
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",206,"Malaysia",0.199615384615392,0.0126290202731952
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",207,"Vietnam",0.525000000000006,0.000623905143831895
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",208,"Singapore",1.03150349650363,0.229749124945586
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",209,"China",1.12618881118887,0.000107529019775337
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",210,"Japan",0.350629370629435,0.313435260296585
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",212,"Gilbert Islands (Kiribati)",-0.443391608391672,0.277852872609105
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",214,"Egypt",0.146748251748242,0.177073059001364
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",215,"Jordan",0.961748251748394,0.345163147352245
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",216,"Indonesia",0.27374125874124,0.263057543588794
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",218,"Canada",0.274020979021024,0.140904469606772
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",219,"Saint Pierre and Miquelon",0.39398601398607,0.279463214502279
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",220,"Sint Maarten",0.829580419580524,0.222811039577118
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",221,"Northern Saint-Martin",2.46108391608406,0.00186994588855886
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",222,"Sweden",0.593566433566516,0.303639269638286
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",223,"Norway",0.151923076923109,0.537185310110318
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",224,"Chile",0.182202797202752,0.675374238764114
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",227,"Jersey",0.0591958041958146,0.51542456777027
"2012 - 2023","CW","Clean water","average_yearly_change_in_scores",228,"Guernsey",0.369790209790255,0.224635932470003
