"scenario","goal","long_goal","dimension","region_id","region_name","value","p.value"
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",80,"Greece",-0.0277142857142938,0.593186987440306
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",81,"Cyprus",0.166879120879132,0.000838353696890119
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",82,"Albania",0.655186813186833,5.53375204096064e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",84,"Algeria",-0.176527472527478,7.56569851459986e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",85,"Ascension",-0.0166373626373659,0.229278555950308
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",86,"Saint Helena",-0.0953406593406931,0.625018046922269
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",88,"Tristan da Cunha",-0.0175384615384667,0.234864612546401
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.00685714285713857,0.0211650983618418
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",90,"Prince Edward Islands",-0.595824175824185,0.00120846689773662
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",91,"Crozet Islands",0.139780219780213,0.0211650983618335
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",92,"Amsterdam Island and Saint Paul Island",3.79527585810329e-17,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",93,"Kerguelen Islands",0.00949450549450877,0.021165098361828
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",94,"Heard and McDonald Islands",1.13500720948763e-15,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",95,"Falkland Islands",-0.51567032967036,0.130180697314021
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",96,"Sierra Leone",0.0219340659340652,0.213957228218556
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",97,"Liberia",-0.0517802197802253,0.00743694823280526
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",98,"Togo",0.00553846153846064,0.469291929957084
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",99,"Benin",0.0190329670329668,0.0731910392901327
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",100,"Republique du Congo",0.307450549450559,8.83781360049319e-09
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",101,"Namibia",-0.0826153846153845,0.00382964065384127
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",102,"South Africa",0.00189010989012448,0.973808274404472
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",103,"Sao Tome and Principe",0.164131868131872,7.01119805332686e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",104,"Equatorial Guinea",0.0440439560439564,0.0840554102937733
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",105,"Bouvet Island",6.91042921617528e-17,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",106,"Ghana",0.00668131868130603,0.890751959781784
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",107,"Clipperton Island",1.47109126230696e-15,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",108,"Bermuda",0.0417802197802251,0.20705470842034
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",110,"Bahamas",0.406087912087941,0.0389642345717811
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",111,"Turks and Caicos Islands",-0.0161978021978035,0.0337855956644605
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",112,"Cuba",0.404307692307716,1.55525246089265e-08
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",113,"Cayman Islands",-0.0633406593406658,7.63797334956675e-09
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",114,"Haiti",0.0638021978021976,0.0190247741415928
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",115,"Dominican Republic",0.363010989010998,6.46206837876086e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",116,"Puerto Rico and Virgin Islands of the United States",-0.0976923076923477,0.688834860735842
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",117,"British Virgin Islands",-0.0279780219780213,0.000105340621162121
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",118,"Anguilla",0.975714285714338,9.65847867609449e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",119,"Saint Kitts and Nevis",0.733802197802245,0.000808409452187637
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",120,"Antigua and Barbuda",-0.0204615384615381,0.0529853443133238
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",121,"Montserrat",0.127714285714286,9.3953547888552e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",122,"Saint Lucia",0.00428571428571586,0.8441791194782
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",123,"Dominica",0.25393406593408,2.74280619425684e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",124,"Barbados",0.608527472527504,1.07312116161774e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",125,"Grenada",0.0627472527472585,0.0308122899964509
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",126,"Trinidad and Tobago",0.0761758241758254,0.000238030130532847
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",127,"Saint Vincent and the Grenadines",1.3336703296704,1.02987656185944e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",129,"Panama",0.192263736263752,0.000360319850181712
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",130,"Costa Rica",0.622989010989034,1.53091583167909e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",131,"Nicaragua",0.382835164835165,0.00867998673304478
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",132,"Colombia",0.572637362637392,9.81162584639298e-12
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",133,"Honduras",0.264461538461547,2.40458522619082e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",134,"El Salvador",0.135494505494505,0.00281751632947426
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",135,"Mexico",0.363670329670345,9.48002645002308e-10
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",136,"Guatemala",-0.0919560439560411,0.00366215560927174
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",137,"Ecuador",0.678197802197839,9.80515176834094e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",138,"Peru",0.0807032967032989,9.64498506082938e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",139,"Venezuela",0.630879120879148,1.42190496012465e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",140,"Guadeloupe and Martinique",0.761032967032999,3.0702375202085e-11
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",141,"Faeroe Islands",0.0101758241758248,0.18900760093055
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",143,"Iceland",-0.148263736263732,0.177145758684829
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",144,"Jan Mayen",-2.23290884735686e-15,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",145,"Greenland",0.0139999999999966,0.139336237394324
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",146,"Pitcairn",-0.0314285714285725,0.0842057274756583
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",147,"French Polynesia",-0.0468791208791241,0.0298150791005618
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",148,"Line Islands (Kiribati)",0.0683516483516472,0.0223506270528591
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",149,"Jarvis Island",5.8255979721913e-16,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",150,"Palmyra Atoll",1.89556723747571e-15,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",151,"American Samoa",-0.129032967032971,1.54806861463483e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",152,"Samoa",0.51301098901101,1.62197634523763e-10
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",153,"Cook Islands",0.0542637362637329,0.0168160657031028
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",154,"Niue",0.142637362637396,0.435227765477601
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",155,"Tonga",0.348945054945061,1.58210644344586e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",156,"Tokelau",0.465252747252749,0.0130958961007063
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",157,"Phoenix Islands (Kiribati)",0.158131868131862,0.0154720699575018
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",158,"Howland Island and Baker Island",-1.33863003012624e-15,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",159,"Johnston Atoll",-1.88190889225595e-15,0.108864301063032
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",161,"Wallis and Futuna",-0.0264175824175858,0.00142812019357943
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",162,"New Zealand",-0.517186813186851,0.196158416887522
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",163,"United States",-0.0570109890109693,0.651408992227474
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",164,"Belize",0.252241758241789,0.137234796786861
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",166,"Jamaica",0.199010989010989,0.000931204115318872
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",167,"Guyana",0.100945054945051,0.121632817918118
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",168,"Suriname",0.36010989010989,7.82182649115721e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",169,"French Guiana",0.134373626373624,0.00154060578715898
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",171,"Brazil",0.212571428571432,7.50483350966754e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",172,"Argentina",0.72479120879124,1.0642579816285e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",173,"Uruguay",0.277054945054961,2.67617979770037e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",174,"Finland",-0.0487032967033076,0.15058614264349
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",175,"Denmark",-0.028109890109887,0.56213357883976
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",176,"Germany",0.0471428571428611,0.0322813559764623
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",177,"Netherlands",-0.0196483516483515,0.0105483583880249
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",178,"Poland",0.364857142857151,0.00259264219802597
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",179,"France",-0.0774725274725322,0.0760778525916842
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",180,"United Kingdom",0.0262197802197797,0.000196735249654903
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",181,"Ireland",-0.0547472527472541,0.00845236351894983
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",182,"Spain",-0.108923076923087,0.0120318822916055
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",183,"Portugal",0.315912087912091,0.00522510899558304
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",184,"Italy",-0.0174725274725209,0.712635206646506
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",185,"Monaco",-0.0280659340659345,0.0564177110605575
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",186,"Montenegro",0.3768131868132,7.55305000987844e-06
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",187,"Croatia",-0.094703296703296,0.105621196394366
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",188,"Slovenia",-0.0865494505494516,0.000218456534605767
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",189,"Lithuania",0.267780219780229,5.82052068275009e-09
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",190,"Qatar",0.155296703296724,0.0261447857038266
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",191,"Iran",-0.223406593406616,0.000829878858138099
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",192,"Iraq",0.597076923076947,2.35748069959376e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",193,"Guinea Bissau",0.11914285714286,3.36431199390739e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",194,"Guinea",-0.00694505494506252,0.809678817537888
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",195,"Ivory Coast",0.029318681318677,0.316566749209151
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",196,"Nigeria",-0.0452747252747282,0.108619529904862
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",197,"Cameroon",-0.0645934065934129,0.0394082112128408
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",198,"Gabon",0.0601318681318615,0.0992303730604929
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",199,"Democratic Republic of the Congo",0.056527472527472,0.00347376343963672
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",200,"Angola",-0.366505494505512,2.10662410902687e-08
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",202,"Tanzania",-0.108505494505506,0.00773844232888105
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",203,"India",0.970439560439609,9.36837267319222e-13
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",204,"Bangladesh",1.15210989010994,5.4706782255024e-12
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",205,"Myanmar",0.108329670329672,0.0689731889789967
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",206,"Malaysia",0.0694725274725131,0.555663539348931
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",207,"Vietnam",0.856945054945093,6.23565178241252e-14
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",208,"Singapore",0.0194725274725278,0.0425330023713904
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",209,"China",0.943340659340703,2.26275292147658e-11
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",210,"Japan",-0.0378021978021806,0.72065054413141
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",212,"Gilbert Islands (Kiribati)",0.0332527472527477,0.00802850604075608
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",214,"Egypt",0.391142857142876,1.21406314338196e-08
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",215,"Jordan",-0.160923076923071,0.262939645063292
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",216,"Indonesia",0.907516483516526,1.38230798830041e-13
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",218,"Canada",0.13868131868135,0.414892871224625
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",219,"Saint Pierre and Miquelon",-0.0257142857142815,0.447885419403439
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",220,"Sint Maarten",0.0381318681318694,0.0320352019942635
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",221,"Northern Saint-Martin",1.08351648351653,1.19819190594014e-08
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",222,"Sweden",-0.035604395604397,0.310291896458058
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",223,"Norway",-0.089538461538462,0.0335042883030555
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",224,"Chile",-0.334197802197862,0.302371268090679
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",227,"Jersey",-0.0149670329670323,0.408960117187834
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",228,"Guernsey",0.0118241758241741,0.0098805861955187
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",231,"East Timor",0.263032967032975,4.52954679433065e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",232,"Bosnia and Herzegovina",0.158703296703303,0.000844010750979632
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",237,"Oecussi Ambeno",0.523670329670352,2.06260145194934e-12
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",244,"Curacao",0.253670329670343,3.26421703476685e-05
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",245,"Bonaire",-0.00410989010988838,0.808567291096227
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",247,"Brunei",1.20914285714291,1.35101783756943e-07
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",248,"Saba",0.0180439560439573,0.165245760518764
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",249,"Sint Eustatius",-0.0245274725274805,0.484079523136027
"2012 - 2025","CW","Clean water","average_yearly_change_in_scores",250,"Aruba",0.127296703296709,1.65034006176481e-10
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",0,"Global average",-0.0402637362637384,0.185810132574911
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",1,"Cocos Islands",-0.792241758241823,0.01736144400529
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",2,"Christmas Island",-0.166747252747267,0.00927409574715083
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",3,"Norfolk Island",0.0132747252747247,0.199440600805965
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",4,"Macquarie Island",1.91098212857649e-15,0.108864301063032
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",5,"New Caledonia",-0.315890109890122,8.90291446936291e-06
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",6,"Vanuatu",-0.41413186813188,2.77796482941809e-05
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",7,"Solomon Islands",-0.102769230769237,3.05944277532438e-05
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",8,"Palau",-0.0155824175824229,0.657118979560198
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",9,"Micronesia",0.0120439560439542,0.333108585895591
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",10,"Nauru",0.02208791208791,0.047713229270779
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",11,"Marshall Islands",0.00791208791208498,0.699872065147503
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",12,"Wake Island",0.0683516483516497,0.0216446885801983
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",13,"Northern Mariana Islands and Guam",0.140263736263742,0.000405696361471795
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",14,"Taiwan",0.380945054945036,0.207801910101507
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",15,"Philippines",0.0591208791208826,0.000241128102208151
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",16,"Australia",0.0928131868131919,0.200366083954632
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",17,"Papua New Guinea",-0.00389010989011105,0.473138022958532
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",18,"Fiji",-0.267186813186821,6.45102290108076e-05
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",19,"Tuvalu",-0.0444835164835191,0.000141679799709307
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",20,"South Korea",0.200967032967054,0.0411012347642001
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",21,"North Korea",0.138329670329692,0.0739983971659283
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",24,"Cambodia",-0.308175824175835,0.000108333105617887
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",25,"Thailand",-0.191582417582425,0.000154000424775901
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",26,"Andaman and Nicobar",-0.0765054945055012,0.0279189515263198
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",28,"Comoro Islands",-0.681736263736324,0.0238728707634277
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",29,"Mayotte",-0.352329670329691,0.0644121804233722
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",30,"Glorioso Islands",-0.0419120879120919,0.0751854866693304
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",31,"Seychelles",-0.454263736263771,0.00147791318035573
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",32,"Réunion",-0.109098901098911,0.0342898526825943
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",33,"Juan de Nova Island",-0.736153846153892,0.0106020993406768
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",34,"Bassas da India",-0.736153846153892,0.0106020993406768
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",35,"Ile Europa",-0.736153846153892,0.0106020993406768
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",36,"Ile Tromelin",-0.428637362637381,0.000655270373768251
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",37,"Mauritius",-0.129846153846159,0.0188990185236289
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",38,"British Indian Ocean Territory",-0.0770329670329734,0.031489974180123
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",39,"Maldives",-0.601978021978061,0.0257701253280573
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",40,"Sri Lanka",-0.0765054945054996,0.00750342001252147
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",41,"Mozambique",-0.0668131868131993,0.0823058729290935
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",42,"Madagascar",-0.148153846153858,0.00177599126229986
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",43,"Kenya",0.187186813186818,0.00291324161130127
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",44,"Somalia",-0.0207032967032979,0.407136525770364
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",45,"Eritrea",-0.00619780219780152,0.53530498465858
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",46,"Djibouti",1.61096703296713,0.000931115683175101
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",47,"Yemen",-0.37778021978026,0.00549503888247224
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",48,"Oman",-0.37419780219783,2.86081944432488e-05
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",49,"Sudan",0.0113186813186819,0.00844411584067745
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",50,"Saudi Arabia",0.0953186813186901,0.0612987931462716
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",51,"Kuwait",0.0207472527472543,0.0344677539810881
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",52,"Bahrain",0.202329670329677,0.00528756740083092
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",53,"Pakistan",0.0250329670329686,0.18322719023765
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",54,"United Arab Emirates",-0.185802197802203,0.000605440741184385
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",55,"Azores",-0.40052747252748,0.00106368555097584
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",56,"Cape Verde",-0.187670329670337,0.000369790775827661
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",57,"Madeira",-0.606835164835179,0.00199814077176309
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",58,"Canary Islands",-0.254747252747251,0.010378422975163
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",59,"Belgium",-0.287010989010995,0.00451217600825802
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",60,"Gibraltar",-0.161780219780223,0.000669802998929662
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",61,"Tunisia",-0.178329670329679,0.000647945987602151
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",62,"Morocco",-0.0733626373626398,5.30835018776744e-06
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",63,"Western Sahara",-0.0963076923076981,2.15805600836458e-06
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",64,"Mauritania",-0.0750109890109908,2.53073243324744e-05
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",65,"Gambia",-0.136527472527477,5.68802889856263e-05
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",66,"Senegal",-0.0125714285714258,0.497483671483193
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",67,"Libya",-0.0491208791208805,0.0019909198103855
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",68,"Malta",0.485450549450569,0.00142918844519098
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",69,"Latvia",-3.31114285714299,8.06270528433045e-06
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",70,"Estonia",-2.81043956043969,3.12688445339975e-06
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",71,"Bulgaria",-0.0474065934065951,0.0159522528794395
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",72,"Romania",0.147208791208801,0.00369015672966144
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",73,"Russia",0.157604395604432,0.727241281884377
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",74,"Georgia",-0.027846153846161,0.380461634417512
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",75,"Ukraine",-0.0810109890109972,0.0454458715011646
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",76,"Turkey",-0.361802197802224,0.000367927074737291
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",77,"Syria",-0.775428571428611,0.000211066130154225
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",78,"Lebanon",0.149560439560399,0.638620731002896
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",79,"Israel",-0.0714065934065977,0.180384069857083
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",80,"Greece",0.00949450549451023,0.644717244698739
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",81,"Cyprus",-0.779736263736342,0.00371437765717694
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",82,"Albania",-0.0532527472527528,0.045173286347692
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",84,"Algeria",-0.166703296703308,0.00152513076465548
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",85,"Ascension",-1.27650549450552,0.0011343584791153
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",86,"Saint Helena",-0.0887912087912239,0.284319481618445
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",88,"Tristan da Cunha",-0.0254065934065946,0.718217143269501
"2012 - 2025","FIS","Fisheries (subgoal)","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.614043956043922,0.0519617418903024
